"key","startTime","externalId","subtype","Sum Resv Qty","assetExternalIds","Sum of avl stk","endTime","Shipment no.","isDeleted","PO1 Plan dt","Container no.","Material Availability Offshore","Reqmt Qty","OrderKey","description","Dlv qty cum","Material","Material Availability Onshore","RealisticStartDt","type"
"MATERIAL_24983408_4","1679052226462","MATERIAL_24983408_4","24983408","3","[""23-TAH-96131-02""]","8","1679052226462","25398","false","2023-04-19T11:23:46.462Z","31196","Green","4","24983408","Materials for 24983408","9","11254","Green","2023-04-19T11:23:46.462Z","Material"
"MATERIAL_24993091_5","1679052226446","MATERIAL_24993091_5","24993091","3","[""23-CB-9129B""]","","1679052226446","","false","2023-06-27T11:23:46.446Z","","Red","4","24993091","Materials for 24993091","","27634","Orange","2023-06-27T11:23:46.446Z","Material"
"MATERIAL_24993091_6","1679052226446","MATERIAL_24993091_6","24993091","5","[""23-CB-9129B""]","","1679052226446","","false","2023-06-27T11:23:46.446Z","","Red","6","24993091","Materials for 24993091","","27291","Orange","2023-06-27T11:23:46.446Z","Material"
"MATERIAL_25072591_0","1679052226479","MATERIAL_25072591_0","25072591","1","[""23-TT-92532-MB""]","5","1679052226479","11094","false","2023-03-05T11:23:46.479Z","26205","Green","2","25072591","Materials for 25072591","6","39870","Green","2023-03-05T11:23:46.479Z","Material"
"MATERIAL_25078607_1","1679052226344","MATERIAL_25078607_1","25078607","2","[""23-FO-96178""]","4","1679052226344","38603","false","2023-05-02T11:23:46.344Z","20761","Green","3","25078607","Materials for 25078607","5","34358","Green","2023-05-02T11:23:46.344Z","Material"
"MATERIAL_25078607_4","1679052226344","MATERIAL_25078607_4","25078607","5","[""23-FO-96178""]","5","1679052226344","36692","false","2023-05-02T11:23:46.344Z","14815","Green","6","25078607","Materials for 25078607","6","20174","Green","2023-05-02T11:23:46.344Z","Material"
"MATERIAL_25210467_1","1679052226342","MATERIAL_25210467_1","25210467","3","[""23-FO-96146-01""]","4","1679052226342","15657","false","2023-04-15T11:23:46.342Z","18200","Green","4","25210467","Materials for 25210467","5","28355","Green","2023-04-15T11:23:46.342Z","Material"
"MATERIAL_25228056_3","1679052226328","MATERIAL_25228056_3","25228056","4","[""23-PIC-92538-01""]","7","1679052226328","37070","false","2023-02-27T11:23:46.328Z","39245","Green","5","25228056","Materials for 25228056","8","22807","Green","2023-02-27T11:23:46.328Z","Material"
"MATERIAL_25348541_6","1679052226383","MATERIAL_25348541_6","25348541","3","[""23-PAHH-92523""]","","1679052226383","","false","2023-03-11T11:23:46.383Z","","Orange","4","25348541","Materials for 25348541","","25134","Orange","2023-03-11T11:23:46.383Z","Material"
"MATERIAL_25368581_3","1679052226416","MATERIAL_25368581_3","25368581","5","[""LOR_NORWAY_SYSTEM_021_LT96182-03""]","5","1679052226416","21754","false","2023-05-08T11:23:46.415Z","35898","Green","6","25368581","Materials for 25368581","6","39099","Green","2023-05-08T11:23:46.415Z","Material"
"MATERIAL_25416404_4","1679052226373","MATERIAL_25416404_4","25416404","2","[""23-1ST_STAGE_COMP_DRY_GAS_SEAL_SYS-PH""]","4","1679052226373","14446","false","2023-05-21T11:23:46.373Z","33745","Green","3","25416404","Materials for 25416404","5","38095","Green","2023-05-21T11:23:46.373Z","Material"
"MATERIAL_25459781_5","1679052226419","MATERIAL_25459781_5","25459781","1","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H06""]","2","1679052226419","26587","false","2023-02-23T11:23:46.419Z","39238","Green","2","25459781","Materials for 25459781","3","29541","Green","2023-02-23T11:23:46.419Z","Material"
"MATERIAL_2549567_0","1679052226331","MATERIAL_2549567_0","2549567","4","[""23-YAHH-96105-01""]","9","1679052226331","38092","false","2023-03-10T11:23:46.331Z","23038","Green","5","2549567","Materials for 2549567","10","23522","Green","2023-03-10T11:23:46.331Z","Material"
"MATERIAL_25566022_4","1679052226420","MATERIAL_25566022_4","25566022","4","[""23-PDI-92551""]","6","1679052226420","19483","false","2023-03-04T11:23:46.420Z","15150","Green","5","25566022","Materials for 25566022","7","33235","Green","2023-03-04T11:23:46.420Z","Material"
"MATERIAL_25587635_1","1679052226476","MATERIAL_25587635_1","25587635","3","[""45-PSV-92515""]","2","1679052226476","16569","false","2023-05-08T11:23:46.476Z","23884","Green","4","25587635","Materials for 25587635","3","23666","Green","2023-05-08T11:23:46.476Z","Material"
"MATERIAL_25656199_3","1679052226435","MATERIAL_25656199_3","25656199","2","[""23-XY-92543-03""]","3","1679052226435","16976","false","2023-03-08T11:23:46.434Z","23496","Green","3","25656199","Materials for 25656199","4","22026","Green","2023-03-08T11:23:46.434Z","Material"
"MATERIAL_25920388_0","1679052226360","MATERIAL_25920388_0","25920388","3","[""23-TE-96114-04""]","5","1679052226360","22965","false","2023-03-05T11:23:46.360Z","29766","Green","4","25920388","Materials for 25920388","6","25763","Green","2023-03-05T11:23:46.360Z","Material"
"MATERIAL_25986853_1","1679052226471","MATERIAL_25986853_1","25986853","2","[""23-ZE-96107-01""]","8","1679052226471","25105","false","2023-03-11T11:23:46.471Z","27102","Green","3","25986853","Materials for 25986853","9","27554","Green","2023-03-11T11:23:46.471Z","Material"
"MATERIAL_25986853_4","1679052226471","MATERIAL_25986853_4","25986853","2","[""23-ZE-96107-01""]","5","1679052226471","37505","false","2023-03-11T11:23:46.471Z","27874","Green","3","25986853","Materials for 25986853","6","36803","Green","2023-03-11T11:23:46.471Z","Material"
"MATERIAL_26101599_4","1679052226344","MATERIAL_26101599_4","26101599","2","[""23-PAL-96160""]","8","1679052226344","30098","false","2023-04-28T11:23:46.344Z","37684","Green","3","26101599","Materials for 26101599","9","29562","Green","2023-04-28T11:23:46.344Z","Material"
"MATERIAL_26101599_5","1679052226344","MATERIAL_26101599_5","26101599","3","[""23-PAL-96160""]","","1679052226344","","false","2023-04-28T11:23:46.344Z","","Orange","4","26101599","Materials for 26101599","","28645","Orange","2023-04-28T11:23:46.344Z","Material"
"MATERIAL_26185849_5","1679052226471","MATERIAL_26185849_5","26185849","3","[""23-YXY-92526-03""]","4","1679052226471","12358","false","2023-03-06T11:23:46.471Z","26617","Green","4","26185849","Materials for 26185849","5","11022","Green","2023-03-06T11:23:46.471Z","Material"
"MATERIAL_26204914_2","1679052226392","MATERIAL_26204914_2","26204914","3","[""LOR_NORWAY_SYSTEM_010_10AV2001""]","8","1679052226392","11718","false","2023-03-08T11:23:46.392Z","39165","Green","4","26204914","Materials for 26204914","9","20602","Green","2023-03-08T11:23:46.392Z","Material"
"MATERIAL_26240803_0","1679052226387","MATERIAL_26240803_0","26240803","1","[""23-PDAH-96162""]","9","1679052226387","26422","false","2023-04-23T11:23:46.387Z","35790","Green","2","26240803","Materials for 26240803","10","35929","Green","2023-04-23T11:23:46.387Z","Material"
"MATERIAL_26249609_2","1679052226417","MATERIAL_26249609_2","26249609","3","[""23-PALL-96186-01""]","8","1679052226417","15366","false","2023-05-26T11:23:46.417Z","14851","Green","4","26249609","Materials for 26249609","9","14828","Green","2023-05-26T11:23:46.417Z","Material"
"MATERIAL_26424476_4","1679052226457","MATERIAL_26424476_4","26424476","4","[""LOR_NORWAY_SYSTEM_023""]","7","1679052226457","37695","false","2023-06-03T11:23:46.457Z","20482","Green","5","26424476","Materials for 26424476","8","24133","Green","2023-06-03T11:23:46.457Z","Material"
"MATERIAL_26459176_1","1679052226422","MATERIAL_26459176_1","26459176","4","[""23-YT-96133-02""]","6","1679052226422","36823","false","2023-04-05T11:23:46.422Z","10693","Green","5","26459176","Materials for 26459176","7","27337","Green","2023-04-05T11:23:46.422Z","Material"
"MATERIAL_26459176_2","1679052226422","MATERIAL_26459176_2","26459176","4","[""23-YT-96133-02""]","8","1679052226422","16432","false","2023-04-05T11:23:46.422Z","32699","Green","5","26459176","Materials for 26459176","9","12487","Green","2023-04-05T11:23:46.422Z","Material"
"MATERIAL_26459176_3","1679052226422","MATERIAL_26459176_3","26459176","1","[""23-YT-96133-02""]","5","1679052226422","26529","false","2023-04-05T11:23:46.422Z","24570","Green","2","26459176","Materials for 26459176","6","35517","Green","2023-04-05T11:23:46.422Z","Material"
"MATERIAL_26459176_7","1679052226422","MATERIAL_26459176_7","26459176","1","[""23-YT-96133-02""]","4","1679052226422","18962","false","2023-04-05T11:23:46.422Z","30819","Green","2","26459176","Materials for 26459176","5","20626","Green","2023-04-05T11:23:46.422Z","Material"
"MATERIAL_2650269_0","1679052226424","MATERIAL_2650269_0","2650269","1","[""48-ZSL-96966B""]","7","1679052226424","36748","false","2023-04-21T11:23:46.424Z","18702","Green","2","2650269","Materials for 2650269","8","37198","Green","2023-04-21T11:23:46.424Z","Material"
"MATERIAL_2650269_2","1679052226424","MATERIAL_2650269_2","2650269","2","[""48-ZSL-96966B""]","4","1679052226424","14300","false","2023-04-21T11:23:46.424Z","34110","Green","3","2650269","Materials for 2650269","5","38811","Green","2023-04-21T11:23:46.424Z","Material"
"MATERIAL_26616239_0","1679052226335","MATERIAL_26616239_0","26616239","2","[""23-EXY-92521-04""]","6","1679052226335","35784","false","2023-03-24T11:23:46.335Z","35805","Green","3","26616239","Materials for 26616239","7","15903","Green","2023-03-24T11:23:46.335Z","Material"
"MATERIAL_26649335_3","1679052226426","MATERIAL_26649335_3","26649335","2","[""23-LG-92523-02""]","2","1679052226426","30805","false","2023-05-25T11:23:46.426Z","21685","Green","3","26649335","Materials for 26649335","3","33628","Green","2023-05-25T11:23:46.426Z","Material"
"MATERIAL_26727054_4","1679052226361","MATERIAL_26727054_4","26727054","5","[""23-PT-92531-01""]","4","1679052226361","23834","false","2023-03-06T11:23:46.360Z","26760","Green","6","26727054","Materials for 26727054","5","23576","Green","2023-03-06T11:23:46.360Z","Material"
"MATERIAL_26832578_2","1679052226480","MATERIAL_26832578_2","26832578","1","[""23-PDT-96143""]","4","1679052226480","36806","false","2023-03-23T11:23:46.480Z","25281","Green","2","26832578","Materials for 26832578","5","21902","Green","2023-03-23T11:23:46.480Z","Material"
"MATERIAL_26934837_3","1679052226482","MATERIAL_26934837_3","26934837","5","[""23-LY-92521A""]","5","1679052226482","21850","false","2023-04-25T11:23:46.482Z","38609","Green","6","26934837","Materials for 26934837","6","28921","Green","2023-04-25T11:23:46.482Z","Material"
"MATERIAL_26948631_7","1679052226465","MATERIAL_26948631_7","26948631","1","[""23-FG-96104""]","","1679052226465","","false","2023-05-21T11:23:46.465Z","","Orange","2","26948631","Materials for 26948631","","10266","Orange","2023-05-21T11:23:46.465Z","Material"
"MATERIAL_27151461_3","1679052226373","MATERIAL_27151461_3","27151461","3","[""23-HV-96190-03""]","9","1679052226373","19908","false","2023-05-23T11:23:46.373Z","37955","Green","4","27151461","Materials for 27151461","10","12143","Green","2023-05-23T11:23:46.373Z","Material"
"MATERIAL_27253866_4","1679052226416","MATERIAL_27253866_4","27253866","5","[""23-TT-92504""]","7","1679052226416","20921","false","2023-05-11T11:23:46.416Z","37281","Green","6","27253866","Materials for 27253866","8","31655","Green","2023-05-11T11:23:46.416Z","Material"
"MATERIAL_27328731_4","1679052226448","MATERIAL_27328731_4","27328731","1","[""LOR_NORWAY_SYSTEM_010_10GT1019""]","3","1679052226448","30973","false","2023-05-21T11:23:46.448Z","27353","Green","2","27328731","Materials for 27328731","4","11030","Green","2023-05-21T11:23:46.448Z","Material"
"MATERIAL_27696182_1","1679052226392","MATERIAL_27696182_1","27696182","3","[""23-KA-9101-M01-62A""]","4","1679052226392","29149","false","2023-03-01T11:23:46.392Z","18321","Green","4","27696182","Materials for 27696182","5","36703","Green","2023-03-01T11:23:46.392Z","Material"
"MATERIAL_27696182_6","1679052226392","MATERIAL_27696182_6","27696182","3","[""23-KA-9101-M01-62A""]","3","1679052226392","32179","false","2023-03-01T11:23:46.392Z","24821","Green","4","27696182","Materials for 27696182","4","23714","Green","2023-03-01T11:23:46.392Z","Material"
"MATERIAL_27715593_3","1679052226424","MATERIAL_27715593_3","27715593","5","[""23-YT-96123""]","3","1679052226424","39144","false","2023-04-22T11:23:46.424Z","34182","Green","6","27715593","Materials for 27715593","4","33345","Green","2023-04-22T11:23:46.424Z","Material"
"MATERIAL_27734231_2","1679052226459","MATERIAL_27734231_2","27734231","5","[""23-PAL-96186""]","8","1679052226459","24663","false","2023-03-08T11:23:46.459Z","23868","Green","6","27734231","Materials for 27734231","9","33131","Green","2023-03-08T11:23:46.459Z","Material"
"MATERIAL_27965178_4","1679052226355","MATERIAL_27965178_4","27965178","3","[""23-TAH-96168""]","4","1679052226355","32346","false","2023-04-23T11:23:46.355Z","29343","Green","4","27965178","Materials for 27965178","5","13349","Green","2023-04-23T11:23:46.355Z","Material"
"MATERIAL_28085600_5","1679052226334","MATERIAL_28085600_5","28085600","3","[""23-FO-96101""]","","1679052226334","","false","2023-03-21T11:23:46.334Z","","Orange","4","28085600","Materials for 28085600","","27375","Orange","2023-03-21T11:23:46.334Z","Material"
"MATERIAL_28130921_5","1679052226469","MATERIAL_28130921_5","28130921","2","[""45-TI-96195""]","6","1679052226469","23295","false","2023-06-02T11:23:46.469Z","21216","Green","3","28130921","Materials for 28130921","7","10415","Green","2023-06-02T11:23:46.469Z","Material"
"MATERIAL_28161671_0","1679052226331","MATERIAL_28161671_0","28161671","4","[""23-XE-96125""]","3","1679052226331","32006","false","2023-03-14T11:23:46.331Z","11665","Green","5","28161671","Materials for 28161671","4","28761","Green","2023-03-14T11:23:46.331Z","Material"
"MATERIAL_28365806_2","1679052226344","MATERIAL_28365806_2","28365806","4","[""23-NI-96144""]","9","1679052226344","30794","false","2023-04-26T11:23:46.344Z","25165","Green","5","28365806","Materials for 28365806","10","24077","Green","2023-04-26T11:23:46.344Z","Material"
"MATERIAL_28403944_0","1679052226481","MATERIAL_28403944_0","28403944","2","[""23-ZT-92543-MB""]","8","1679052226481","33923","false","2023-04-06T11:23:46.481Z","32295","Green","3","28403944","Materials for 28403944","9","17555","Green","2023-04-06T11:23:46.481Z","Material"
"MATERIAL_28403944_5","1679052226481","MATERIAL_28403944_5","28403944","3","[""23-ZT-92543-MB""]","8","1679052226481","20796","false","2023-04-06T11:23:46.481Z","10352","Green","4","28403944","Materials for 28403944","9","35145","Green","2023-04-06T11:23:46.481Z","Material"
"MATERIAL_28558134_3","1679052226447","MATERIAL_28558134_3","28558134","1","[""23-PT-96149-02""]","7","1679052226447","32692","false","2023-05-03T11:23:46.447Z","39807","Green","2","28558134","Materials for 28558134","8","17269","Green","2023-05-03T11:23:46.447Z","Material"
"MATERIAL_28562088_2","1679052226434","MATERIAL_28562088_2","28562088","3","[""23-FO-96146-02""]","5","1679052226434","28701","false","2023-03-03T11:23:46.434Z","38163","Green","4","28562088","Materials for 28562088","6","15255","Green","2023-03-03T11:23:46.434Z","Material"
"MATERIAL_28628534_4","1679052226370","MATERIAL_28628534_4","28628534","1","[""23-PSV-92527""]","9","1679052226370","24777","false","2023-04-20T11:23:46.370Z","10696","Green","2","28628534","Materials for 28628534","10","27813","Green","2023-04-20T11:23:46.370Z","Material"
"MATERIAL_28628534_5","1679052226370","MATERIAL_28628534_5","28628534","3","[""23-PSV-92527""]","2","1679052226370","11140","false","2023-04-20T11:23:46.370Z","18564","Green","4","28628534","Materials for 28628534","3","28602","Green","2023-04-20T11:23:46.370Z","Material"
"MATERIAL_28632383_1","1679052226407","MATERIAL_28632383_1","28632383","4","[""45-FI-92139B""]","8","1679052226407","39297","false","2023-04-11T11:23:46.407Z","19673","Green","5","28632383","Materials for 28632383","9","19790","Green","2023-04-11T11:23:46.407Z","Material"
"MATERIAL_28820497_8","1679052226347","MATERIAL_28820497_8","28820497","3","[""LOR_NORWAY_SYSTEM_021_FO96187""]","","1679052226347","","false","2023-07-28T11:23:46.347Z","","Red","4","28820497","Materials for 28820497","","31800","Orange","2023-07-28T11:23:46.347Z","Material"
"MATERIAL_2882356_3","1679052226469","MATERIAL_2882356_3","2882356","4","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H05""]","3","1679052226469","33070","false","2023-05-28T11:23:46.468Z","28810","Green","5","2882356","Materials for 2882356","4","30314","Green","2023-05-28T11:23:46.468Z","Material"
"MATERIAL_2882356_5","1679052226469","MATERIAL_2882356_5","2882356","3","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H05""]","7","1679052226469","23810","false","2023-05-28T11:23:46.468Z","38723","Green","4","2882356","Materials for 2882356","8","34294","Green","2023-05-28T11:23:46.468Z","Material"
"MATERIAL_28845794_2","1679052226479","MATERIAL_28845794_2","28845794","2","[""LOR_NORWAY_SYSTEM_021_PSV96189""]","3","1679052226479","16487","false","2023-03-07T11:23:46.479Z","10924","Green","3","28845794","Materials for 28845794","4","14777","Green","2023-03-07T11:23:46.479Z","Material"
