"key","startTime","WorkOperationCompletedByUserName","isClosed","Workcenter","WorkOperationHours","isDeleted","WorkOperationNumber","type","WorkOperationActualHours","isWOClosed","externalId","WorkOperationCompletedDateTime","description","Number","WorkOperationRemainingHours","assetExternalIds","WorkOperationCompletedByUserID","Work","endTime","WorkOperationName","WorkOperationID","Class","Order"
"WO_24839325_operation_0","1686223426425","","false","INST","19","false","0000","operation","34","false","WO_24839325_operation_0","","Initial BDSV safety check","2","14","[""23-FO-96176-01""]","","13","1686309826425","Instrumentation ESV failure","24839325-0000","Post","24839325"
"WO_25078607_operation_1","1685359426344","","false","MECH","4","false","0001","operation","4","false","WO_25078607_operation_1","","General PSV shutdown","2","8","[""23-FO-96178""]","","22","1685445826344","Initial ESDV turn off","25078607-0001","Pre","25078607"
"WO_25241639_operation_0","1687260226358","","false","MECH","5","false","0000","operation","10","false","WO_25241639_operation_0","","Leaking PIPE shutdown","3","2","[""23-PT-96157-02""]","","17","1687346626358","Leaking VALVE check","25241639-0000","Post","25241639"
"WO_25245162_operation_2","1679225026419","","false","MECH","26","false","0002","operation","17","false","WO_25245162_operation_2","","General BDSV shutdown","1","2","[""LOR_NORWAY_SYSTEM_021_PI96177""]","","15","1679311426419","Instrumentation ESV shutdown","25245162-0002","Pre","25245162"
"WO_25416404_operation_0","1687001026373","","false","INST","18","false","0000","operation","34","false","WO_25416404_operation_0","","Instrumentation VALVE inspection","3","20","[""23-1ST_STAGE_COMP_DRY_GAS_SEAL_SYS-PH""]","","9","1687087426373","General Fire extinguisher inspection","25416404-0000","Exe","25416404"
"WO_25737179_operation_0","1688469826418","","false","WELD","21","false","0000","operation","24","false","WO_25737179_operation_0","","Leaking Fire extinguisher check","3","14","[""23-EZSL-92551A""]","","11","1688556226418","Required:  PSV shutdown","25737179-0000","Post","25737179"
"WO_2606392_operation_2","1679743426458","","false","WELD","19","false","0002","operation","12","false","WO_2606392_operation_2","","Instrumentation ESDV shutdown","3","14","[""23-TE-96113-02""]","","18","1679829826458","General ESDV turn off","2606392-0002","Post","2606392"
"WO_26160171_operation_2","1687173826347","","false","MECH","12","false","0002","operation","10","false","WO_26160171_operation_2","","General VALVE survey","2","5","[""23-KA-9101-APE""]","","11","1687260226347","Required:  Fire extinguisher maintenance","26160171-0002","Pre","26160171"
"WO_26185849_operation_2","1680434626471","","false","MECH","24","false","0002","operation","26","false","WO_26185849_operation_2","","Initial BDSV inspection","1","5","[""23-YXY-92526-03""]","","21","1680521026471","Required:  ESV test","26185849-0002","Exe","26185849"
"WO_26465208_operation_0","1686482626426","","false","MECH","19","false","0000","operation","1","false","WO_26465208_operation_0","","General ESDV safety check","3","2","[""23-FE-9106-24""]","","10","1686569026426","Instrumentation BDSV check","26465208-0000","Post","26465208"
"WO_26521992_operation_0","1685877826388","","false","WELD","26","false","0000","operation","19","false","WO_26521992_operation_0","","General Fire extinguisher shutdown","1","7","[""23-PALL-92535""]","","6","1685964226388","Initial PIPE shutdown","26521992-0000","Exe","26521992"
"WO_26547478_operation_1","1683199426461","","false","TECH","21","false","0001","operation","33","false","WO_26547478_operation_1","","Initial ESV performance check","2","1","[""23-TW-96195""]","","21","1683285826461","Initial BDSV failure","26547478-0001","Pre","26547478"
"WO_26609347_operation_0","1686050626483","","false","SUPV","10","false","0000","operation","23","false","WO_26609347_operation_0","","Instrumentation VALVE turn off","2","2","[""23-FE-9106-25""]","","6","1686137026483","Required:  ESV survey","26609347-0000","Post","26609347"
"WO_26886099_operation_2","1683458626405","","false","ELEC","12","false","0002","operation","17","false","WO_26886099_operation_2","","Required:  Fire extinguisher turn off","2","4","[""23-PDT-96174""]","","1","1683545026405","Leaking BDSV shutdown","26886099-0002","Pre","26886099"
"WO_27635512_operation_0","1683113026385","","false","MECH","8","false","0000","operation","34","false","WO_27635512_operation_0","","Instrumentation VALVE safety check","1","12","[""23-FZSH-92542""]","","1","1683199426385","Leaking Fire extinguisher survey","27635512-0000","Post","27635512"
"WO_27682943_operation_2","1683372226341","","false","WELD","1","false","0002","operation","31","false","WO_27682943_operation_2","","Instrumentation PIPE maintenance","2","2","[""23-YT-96123""]","","22","1683458626341","Instrumentation Fire extinguisher shutdown","27682943-0002","Pre","27682943"
"WO_27718779_operation_1","1687173826389","","false","WELD","17","false","0001","operation","9","false","WO_27718779_operation_1","","Required:  ESDV safety check","2","15","[""23-FI-96151""]","","5","1687260226389","Initial ESDV check","27718779-0001","Pre","27718779"
"WO_27718779_operation_3","1687173826389","","false","TECH","29","false","0003","operation","38","false","WO_27718779_operation_3","","Instrumentation VALVE check","1","1","[""23-FI-96151""]","","15","1687260226389","Initial BDSV failure","27718779-0003","Pre","27718779"
"WO_27759727_operation_2","1681903426400","","false","WELD","29","false","0002","operation","3","false","WO_27759727_operation_2","","Initial PSV safety check","2","20","[""23-TE-96137-02""]","","18","1681989826400","Initial PSV safety check","27759727-0002","Exe","27759727"
"WO_27965178_operation_0","1684581826355","","false","SUPV","7","false","0000","operation","25","false","WO_27965178_operation_0","","Instrumentation PIPE survey","1","14","[""23-TAH-96168""]","","6","1684668226355","Required:  Fire extinguisher inspection","27965178-0000","Pre","27965178"
"WO_27965178_operation_1","1684581826355","","false","INST","26","false","0001","operation","32","false","WO_27965178_operation_1","","Initial ESV test","2","19","[""23-TAH-96168""]","","9","1684668226355","Initial PSV survey","27965178-0001","Exe","27965178"
"WO_27967603_operation_1","1684581826370","","false","MECH","37","false","0001","operation","12","false","WO_27967603_operation_1","","Leaking ESDV safety check","2","1","[""23-CX-9101""]","","24","1684668226370","General BDSV shutdown","27967603-0001","Pre","27967603"
"WO_28079555_operation_2","1682940226473","","false","INST","2","false","0002","operation","1","false","WO_28079555_operation_2","","Required:  BDSV performance check","2","14","[""23-PDT-96161""]","","13","1683026626473","General Fire extinguisher inspection","28079555-0002","Exe","28079555"
"WO_28179849_operation_2","1683026626444","","false","TECH","22","false","0002","operation","29","false","WO_28179849_operation_2","","Initial VALVE shutdown","2","16","[""45-TI-92506""]","","3","1683113026444","Instrumentation Fire extinguisher maintenance","28179849-0002","Pre","28179849"
"WO_28325285_operation_1","1681557826421","","false","MECH","3","false","0001","operation","1","false","WO_28325285_operation_1","","Required:  ESDV inspection","1","1","[""23-YE-96120-01""]","","21","1681644226421","Instrumentation BDSV test","28325285-0001","Post","28325285"
"WO_28426823_operation_1","1687260226448","","false","SUPV","34","false","0001","operation","36","false","WO_28426823_operation_1","","Instrumentation ESDV survey","3","19","[""23-FE-9106-25""]","","13","1687346626448","General ESDV safety check","28426823-0001","Post","28426823"
"WO_28480309_operation_1","1685705026475","","false","ELEC","32","false","0001","operation","20","false","WO_28480309_operation_1","","Initial BDSV shutdown","1","9","[""23-HS-9109""]","","14","1685791426475","Initial PIPE maintenance","28480309-0001","Post","28480309"
"WO_28632383_operation_1","1683631426407","","false","ELEC","39","false","0001","operation","9","false","WO_28632383_operation_1","","Leaking BDSV turn off","3","14","[""45-FI-92139B""]","","14","1683717826407","General PIPE maintenance","28632383-0001","Post","28632383"
"WO_28677193_operation_3","1683631426481","","false","INST","25","false","0003","operation","6","false","WO_28677193_operation_3","","General VALVE turn off","1","18","[""23-PC-9109-M01-39""]","","22","1683717826481","Leaking ESV turn off","28677193-0003","Exe","28677193"
"WO_28975359_operation_0","1686396226476","","false","WELD","29","false","0000","operation","6","false","WO_28975359_operation_0","","Instrumentation VALVE inspection","3","5","[""23-TAH-96104-03""]","","1","1686482626476","General Fire extinguisher failure","28975359-0000","Pre","28975359"
"WO_29069917_operation_0","1686223426372","","false","MECH","22","false","0000","operation","33","false","WO_29069917_operation_0","","Initial Fire extinguisher failure","1","4","[""23-ESDV-92551A-J01""]","","14","1686309826372","Leaking VALVE maintenance","29069917-0000","Post","29069917"
"WO_29127151_operation_2","1681903426352","","false","MECH","40","false","0002","operation","23","false","WO_29127151_operation_2","","Leaking ESV safety check","3","11","[""23-TAH-96116-01""]","","4","1681989826352","Initial BDSV performance check","29127151-0002","Pre","29127151"
"WO_29182765_operation_0","1679138626478","","false","TECH","9","false","0000","operation","2","false","WO_29182765_operation_0","","General ESV failure","3","19","[""LOR_NORWAY_SYSTEM_021_TT 96181-01""]","","6","1679225026478","Initial PIPE safety check","29182765-0000","Pre","29182765"
"WO_29210859_operation_0","1683890626482","","false","TECH","20","false","0000","operation","16","false","WO_29210859_operation_0","","Initial Fire extinguisher performance check","1","1","[""LOR_NORWAY_SYSTEM_021_7STIB5223440D""]","","19","1683977026482","Instrumentation PIPE check","29210859-0000","Exe","29210859"
"WO_29215215_operation_1","1680953026383","","false","WELD","14","false","0001","operation","34","false","WO_29215215_operation_1","","Instrumentation Fire extinguisher safety check","2","0","[""23-LSHH-96138_(2)""]","","10","1681039426383","Required:  BDSV performance check","29215215-0001","Pre","29215215"
"WO_2927526_operation_3","1681298626479","","false","TECH","21","false","0003","operation","8","false","WO_2927526_operation_3","","Initial PIPE survey","2","8","[""23-EXY-92501B-03""]","","11","1681385026479","General ESV survey","2927526-0003","Pre","2927526"
"WO_29321896_operation_0","1683458626342","","false","SUPV","16","false","0000","operation","34","false","WO_29321896_operation_0","","Instrumentation BDSV maintenance","3","12","[""23-FSL-96141""]","","8","1683545026342","Leaking VALVE check","29321896-0000","Pre","29321896"
"WO_2935122_operation_2","1682940226385","","false","INST","12","false","0002","operation","36","false","WO_2935122_operation_2","","Required:  VALVE shutdown","2","10","[""23-PT-92535""]","","9","1683026626385","General ESV check","2935122-0002","Post","2935122"
"WO_29393961_operation_2","1680607426330","","false","MECH","2","false","0002","operation","24","false","WO_29393961_operation_2","","Required:  BDSV performance check","2","8","[""23-FO-96102""]","","22","1680693826330","Initial PSV failure","29393961-0002","Post","29393961"
"WO_29631429_operation_1","1681471426443","","false","WELD","37","false","0001","operation","17","false","WO_29631429_operation_1","","Leaking VALVE turn off","3","19","[""23-TAHH-96115-03""]","","23","1681557826443","Initial PIPE turn off","29631429-0001","Exe","29631429"
"WO_29660459_operation_2","1681644226460","","false","TECH","27","false","0002","operation","22","false","WO_29660459_operation_2","","Initial PSV test","3","5","[""23-TIC-96147""]","","5","1681730626460","Required:  PSV check","29660459-0002","Exe","29660459"
"WO_29750754_operation_3","1687519426468","","false","MECH","20","false","0003","operation","1","false","WO_29750754_operation_3","","Required:  ESV check","3","10","[""23-XA-92543-06""]","","24","1687605826468","Leaking BDSV performance check","29750754-0003","Pre","29750754"
"WO_29796626_operation_1","1685186626387","","false","SUPV","11","false","0001","operation","1","false","WO_29796626_operation_1","","Instrumentation ESDV safety check","2","9","[""23-TSHH-96147-01""]","","12","1685273026387","General BDSV maintenance","29796626-0001","Pre","29796626"
"WO_30003222_operation_0","1682853826364","","false","ELEC","30","false","0000","operation","5","false","WO_30003222_operation_0","","Initial BDSV maintenance","2","9","[""23-TAH-96148""]","","14","1682940226364","Instrumentation VALVE test","30003222-0000","Exe","30003222"
"WO_30142523_operation_2","1687692226358","","false","TECH","32","false","0002","operation","37","false","WO_30142523_operation_2","","Initial ESDV safety check","1","12","[""23-TAH-96114-03""]","","14","1687778626358","General ESDV performance check","30142523-0002","Exe","30142523"
"WO_30166042_operation_0","1682508226422","","false","INST","14","false","0000","operation","23","false","WO_30166042_operation_0","","Required:  ESV turn off","1","19","[""23-FS-92543-04""]","","4","1682594626422","Initial PSV shutdown","30166042-0000","Exe","30166042"
"WO_30247966_operation_0","1687951426457","","false","INST","6","false","0000","operation","6","false","WO_30247966_operation_0","","Leaking Fire extinguisher performance check","1","16","[""23-ZT-96121-03""]","","7","1688037826457","Initial PIPE test","30247966-0000","Post","30247966"
